cik_str,ticker,title
1572317,UNEQ,"UNEEQO, INC."
1672326,YUMAQ,"Yuma Energy, Inc."
1672571,ACHN,Achison Inc
1671077,MDVP,MED SPA VACATIONS INC.
1671284,BHG,Bright Health Group Inc.
1671502,QNRX,"Quoin Pharmaceuticals, Ltd."
1669368,ASAV,"ASI Aviation, Inc."
1668523,GSGG,GSG GROUP INC.
1665421,HGHH,High Desert Holding Corp.
1665598,RCCC,"RC-1, Inc."
1666054,AUTH,Authentic Brands Group Inc.
1668069,DECI,"DECIPHER BIOSCIENCES, INC."
1666291,CMTG,"Claros Mortgage Trust, Inc."
1667011,AIP,"Arteris, Inc."
1676197,CGCCX,Griffin Institutional Access Credit Fund
1676238,BRZE,"Braze, Inc."
1678124,CADCX,CION Ares Diversified Credit Fund
1677897,UPYY,UPAY
1677615,XPTFX,Federated Hermes Project & Trade Finance Tender Fund
1674356,TPTA,"Terra Property Trust, Inc."
1673481,LTRY,Lottery.com Inc.
1672688,ABSI,Absci Corp
1675426,SMGE,"Sigmata Electronics, Inc."
1674440,SLGB,Slinger Bag Inc.
1691936,SNAX,"STRYVE FOODS, INC."
1691493,NU,Nu Holdings Ltd.
1691570,USQIX,USQ Core Real Estate Fund
1690996,CNRLX,City National Rochdale Select Strategies Fund
1689731,SSBK,"Southern States Bancshares, Inc."
1690012,ICR-PA,"InPoint Commercial Real Estate Income, Inc."
1690437,BAR,GraniteShares Gold Trust
1690639,VBNK,VersaBank
1690842,PLTM,GraniteShares Platinum Trust
1685531,XFEAX,FS Energy Total Return Fund
1685428,LMDX,LumiraDx Ltd
1687898,VCRRX,Versus Capital Real Assets Fund LLC
1689258,VXI,5.11 ABR CORP.
1688897,FCREX,FS Credit Income Fund
1688487,IDIV,Metaurus Equity Component Trust
1688554,PFFLX,PIMCO Flexible Credit Income Fund
1680237,JSMM,China King Spirit Group Ltd.
1680525,BTLR,Battlers Corp.
1679628,JUNS,"JUPITER NEUROSCIENCES, INC."
1682662,XPASX,Peachtree Alternative Strategies Fund
1681717,VFLEX,FIRST TRUST ALTERNATIVE OPPORTUNITIES FUND
1713748,SKE,Skeena Resources Ltd
1713809,SKMT,"Chengda Technology Co., Ltd."
1713210,ATTP,Agape ATP Corp
1710495,MNAO,MINARO CORP
1710523,BGFDX,Blackstone Floating Rate Enhanced Income Fund
1708646,AAAU,Goldman Sachs Physical Gold ETF
1708035,ECVT,Ecovyst Inc.
1714420,HTHC,Hightimes Holding Corp.
1716583,HYZN,Hyzon Motors Inc.
1716195,CMSL,CAMPOSOL HOLDING PLC
1716885,ASCIX,Angel Oak Strategic Credit Fund
1716947,ENSC,"Ensysce Biosciences, Inc."
1717457,CPZ,Calamos Long/Short Equity & Dynamic Income Trust
1717547,BRSP,"BrightSpire Capital, Inc."
1717976,WEIB,Weiss Strategic Interval Fund
1718224,BTBD,"BT Brands, Inc."
1718271,PMTM,"Prometheum, Inc."
1721413,XCLIX,Thrivent Church Loan & Income Fund
1720424,HIVE,HIVE Blockchain Technologies Ltd.
1702015,AIDG,"AIS Holdings Group, Inc."
1702123,CRDL,Cardiol Therapeutics Inc.
1703157,SCTH,"Securetech Innovations, Inc."
1705181,ETCG,Grayscale Ethereum Classic Trust (ETC)
1704287,BJDX,"Bluejay Diagnostics, Inc."
1698508,IHITA,Invesco High Income 2024 Target Term Fund
1699709,YJGJ,YIJIA GROUP CORP.
1699838,CFLT,"Confluent, Inc."
1696025,KCRD,MWF GLOBAL INC.
1696411,CCCP,Crona Corp.
1697412,MGOM,Migom Global Corp.
1692981,DIAH,"DIAMOND HOLDINGS, INC."
1751156,EIOAX,ELLINGTON INCOME OPPORTUNITIES FUND
1752797,TLNT,iCIMS Holding LLC
1752828,CELU,Celularity Inc
1753931,SDWL,"Shengda Network Technology, Inc."
1753712,LARAX,Lord Abbett Credit Opportunities Fund
1753368,SANG,Sangoma Technologies Corp
1753373,INKI,INKY INC.
1753391,BIGN,BIGEON CORP.
1753539,BKSY,BlackSky Technology Inc.
1756701,LNKB,"LINKBANCORP, Inc."
1756702,CCBS,"Castle Creek Biosciences, Inc."
1756499,MCLD,mCloud Technologies Corp.
1756390,AAWH,"Ascend Wellness Holdings, Inc"
1756404,PDSKX,Principal Diversified Select Real Asset Fund
1754927,AAIDX,Axonic Alternative Income Fund
1754836,EIC,Eagle Point Income Co Inc.
1754226,OBT,"Orange County Bancorp, Inc. /DE/"
1759413,MEDU,Meten International Education Group
1759424,EVVL,"Evil Empire Designs, Inc."
1759528,BKSW,Baikang Biological Group Holdings Ltd
1758951,BEER,Bricktown Brewery Restaurants LLC
1759124,IAUM,iShares Gold Trust Micro
1760764,GMVD,G Medical Innovations Holdings Ltd.
1760689,MVST,"Microvast Holdings, Inc."
1761911,NOWG,Nowigence Inc.
1761918,ERAS,"Erasca, Inc."
1762562,CPRDX,Clarion Partners Real Estate Income Fund Inc.
1776641,QQCY,"Green Grass Ecological Technology Development Co., Ltd."
1777765,VQS,VIQ Solutions Inc.
1777835,PWP,Perella Weinberg Partners
1779372,BEAT,"HeartBeam, Inc."
1778404,ZGHB,China Eco-Materials Group Co. Ltd
1777921,AVPT,"AvePoint, Inc."
1777946,IRNT,"IronNet, Inc."
1775194,GRVI,"GROVE, INC."
1775469,DPM,Desert Peak Minerals Inc.
1771951,WEIX,Dynamic Shares Trust
1766140,UNCY,"Unicycive Therapeutics, Inc."
1766267,SHMY,Synergy Empire Ltd
1765048,CHMT,"Charmt, Inc."
1765159,NVEI,Nuvei Corp
1764757,DIDI,DiDi Global Inc.
1763925,CJAX,CoJax Oil & Gas Corp
1767057,OBTC,Osprey Bitcoin Trust
1768259,GOTU,Gaotu Techedu Inc.
1768446,ELYM,"Eliem Therapeutics, Inc."
1768966,HSQRX,Hartford Schroders Opportunistic Income Fund
1771815,PBLT,"PurposeBuilt Brands, Inc."
1770236,MITQ,MOVING iMAGE TECHNOLOGIES INC.
1770141,UPH,"UpHealth, Inc."
1770540,CMDS,CloudMinds Inc.
1747624,FBOX,Fit Boxx Holdings Ltd
1748137,NEOV,NeoVolta Inc.
1748669,PRMI,Priam Properties Inc.
1748680,OWSCX,1WS Credit Income Fund
1750145,BXT,United States Bitcoin & Treasury Investment Trust
1749817,BELP,"Belpointe REIT, Inc."
1745020,THRX,"Theseus Pharmaceuticals, Inc."
1746278,LOVA,LOVARRA
1742341,HKIT,HiTek Global Inc.
1735664,JMEXF,JMAX INTERNATIONAL Ltd
1737268,FNNAX,FS Multi-Alternative Income Fund
1737270,NTAR,NexTech AR Solutions Corp.
1735532,TONY,"Tony Fun, Inc."
1735964,CCLFX,Cliffwater Corporate Lending Fund
1736035,BXSL,Blackstone Secured Lending Fund
1736243,ACXP,"Acurx Pharmaceuticals, Inc."
1736510,NICHX,Variant Alternative Income Fund
1737189,EAAS,"Redaptive, Inc."
1737936,CNROX,City National Rochdale Strategic Credit Fund
1741220,CWPE,CW Petroleum Corp
1740695,LXAM,"Lux Amber, Corp."
1742691,PMTG,PIMCO Mortgage Income Trust Inc.
1739410,RLYB,Rallybio Corp
1740076,ATRYX,American Beacon Apollo Total Return Fund
1740279,INAB,"IN8BIO, INC."
1729214,XRTX,XORTX Therapeutics Inc.
1729637,CCLV,COCOLUV INC.
1729678,XALCX,"BNY Mellon Alcentra Global Multi-Strategy Credit Fund, Inc."
1729895,SPEYX,American Beacon Sound Point Enhanced Income Fund
1732078,FROPX,Flat Rock Opportunity Fund
1731899,CSCA,"CORNERSTONE MANAGEMENT, INC."
1734237,GRAZ,"Graze, Inc."
1734669,SDEC,"Smart Decision, Inc."
1723517,UCASU,UC Asset LP
1723701,PMFAX,PIMCO Flexible Municipal Income Fund
1723648,LVOX,"LiveVox Holdings, Inc."
1722837,CEDAX,BlueBay Destra International Event-Driven Credit Fund
1722438,DOMA,"Doma Holdings, Inc."
1722287,CVIAQ,Covia Holdings Corp
1725472,TAKAX,Carlyle Tactical Private Credit Fund
1725516,NBLD,Nestbuilder.com Corp.
1725295,TSIFX,"Ecofin Tax-Advantaged Social Impact Fund, Inc."
1724001,BSEC,"BIOSECURITY TECHNOLOGY, INC."
1723788,BITW,Bitwise 10 Crypto Index Fund
1724569,WALL,Golden Metropolis International Ltd
1725210,ETHE,Grayscale Ethereum Trust (ETH)
1571804,GVBT,GREEN VISION BIOTECHNOLOGY CORP.
1571329,LRFC,Logan Ridge Finance Corp.
1574094,RNXT,"RenovoRx, Inc."
1575828,XPRO,EXPRO GROUP HOLDINGS N.V.
1575311,DTLA-P,Brookfield DTLA Fund Office Trust Investor Inc.
1576885,ABOS,"Acumen Pharmaceuticals, Inc."
1577134,TFSA,"Terra Income Fund 6, Inc."
1582138,BLUCX,Bluestone Community Development Fund
1582962,MPGR,CANNA Corp
1581005,SRRIX,Stone Ridge Trust II
1580733,BLGFX,BMO LGM Frontier Markets Equity Fund
1567925,CVMCA,"Sila Realty Trust, Inc."
1567264,INTS,"INTENSITY THERAPEUTICS, INC."
1565687,INTA,"Intapp, Inc."
1568905,PRDEX,PREDEX
1569345,CXM,"Sprinklr, Inc."
1570132,ANVI,"ANVI GLOBAL HOLDINGS, INC."
1562088,DUOL,"Duolingo, Inc."
1561032,HTIA,"Healthcare Trust, Inc."
1563568,EVTV,"Envirotech Vehicles, Inc."
1563756,LVVR,"Lightstone Value Plus REIT III, Inc."
1562528,FBRT,"Franklin BSP Realty Trust, Inc."
1594114,ZHEC,ZHRH Corp
1588978,PRCT,PROCEPT BioRobotics Corp
1586495,LTES,Leet Technology Inc.
1586009,WEFCX,Wildermuth Endowment Fund
1585389,STSFF,"SmartStop Self Storage REIT, Inc."
1585149,DFGC,Dengfeng Group Ltd
1585219,STFR,"Steadfast Apartment REIT, Inc."
1584371,ICCM,IceCure Medical Ltd.
1584425,TCN,Tricon Residential Inc.
1583708,S,"SentinelOne, Inc."
1607939,UDMY,"Udemy, Inc."
1608016,PSOIX,Palmer Square Opportunistic Income Fund
1604191,FWBI,"First Wave BioPharma, Inc."
1605057,VNMT,"Vemanti Group, Inc."
1606254,NLRT,Nogales Resources Corp
1606268,VIA,"Via Renewables, Inc."
1605888,SQL,"SeqLL, Inc."
1601936,CYTO,Altamira Therapeutics Ltd.
1601563,AGDX,Agendia N.V.
1600626,GRTA,"Griffin Realty Trust, Inc."
1600347,GIGW,GigWorld Inc.
1597634,GCREX,Griffin Institutional Access Real Estate Fund
1653482,GTLB,Gitlab Inc.
1653384,RWAY,Runway Growth Finance Corp.
1653909,BIRD,"Allbirds, Inc."
1653710,APXX,APEX RESOURCES INC/NV
1651721,GIPR,"GENERATION INCOME PROPERTIES, INC."
1650164,TOST,"Toast, Inc."
1661053,NVNO,enVVeno Medical Corp
1663712,NRSAX,NEXPOINT REAL ESTATE STRATEGIES FUND
1661779,STGC,"STARTENGINE CROWDFUNDING, INC."
1661123,GLGX,"Gerson Lehrman Group, Inc."
1661166,LGCP,Legion Capital Corp
1659207,FLLZ,Fellazo Corp
1658645,LENDX,Stone Ridge Trust V
1657564,GBTT,Gabbit Corp.
1657573,XMTR,"Xometry, Inc."
1657249,RDMR,"Road Marshall, Inc."
1657045,CHMX,NEXT-ChemX Corporation.
1647822,SVMB,SavMobi Technology Inc.
1647424,NALU,"Nalu Medical, Inc."
1645873,MDVA,MODIV INC.
1648960,DATS,"DatChat, Inc."
1648428,SQBGQ,"Sequential Brands Group, Inc."
1643319,SLPA,Sleepaid Holding Co.
1642563,XGEIX,Guggenheim Energy & Income Fund
1642896,IOT,Samsara Inc.
1645070,STER,Sterling Check Corp.
1644771,RMPL,RiverNorth Specialty Finance Corp
1639953,SAGN,Sagoon Inc.
1639970,MPWF,"MPOWER Financing, Public Benefit Corp"
1613685,TMIN,TRENDMAKER INC. LTD.
1611746,SPRCF,SciSparc Ltd.
1609471,WRMK,"Watermark Lodging Trust, Inc."
1609151,WEAV,"Weave Communications, Inc."
1610940,BDRY,ETF Managers Group Commodity Trust I
1610718,ODRS,"Outdoor Specialty Products, Inc."
1616037,XILSX,Pioneer ILS Interval Fund
1614826,BHCV,"Edge Data Solutions, Inc."
1615055,ISO,IsoPlexis Corp
1617291,MBCQ,MB Bancorp Inc
1617351,MYTG,"Mu Yan Technology Group Co., Ltd"
1618181,GLDM,World Gold Trust
1619856,CRBU,"Caribou Biosciences, Inc."
1628228,OPLF,"OPTILEAF, INC."
1628040,RCIAX,Alternative Credit Income Fund
1628945,HLTH,Cue Health Inc.
1631256,KBSG,"KBS Growth & Income REIT, Inc."
1627041,VCOR,VISIBER57 CORP.
1625278,NRDS,"NERDWALLET, INC."
1625285,ARMV,Arma Services Inc
1626078,SVDN,SavDen Group Corp.
1623715,IMGO,"Imago BioSciences, Inc."
1622667,AEON,"AEON Biopharma, Inc."
1620749,PHCI,Panamera Holdings Corp
1368757,GTTJ,"GTJ REIT, INC."
1370880,MNDT,"Mandiant, Inc."
1372183,NXTP,NextPlay Technologies Inc.
1372514,KPRX,KIORA PHARMACEUTICALS INC
1372954,ATCC,Ameritrust Corp
1375348,GLNS,Golden Star Resource Corp.
1348952,ELC,"ENTERGY LOUISIANA, LLC"
1346526,ESPI,"ESP Resources, Inc."
1343491,GJP,"STRATS(SM) TRUST FOR DOMINION RESOURCES, INC. SECURITIES, SERIES 2005-6"
1344376,ANWWQ,AEGEAN MARINE PETROLEUM NETWORK INC.
1354730,DBV,Invesco DB G10 Currency Harvest Fund
1353614,FXA,Invesco CurrencyShares Australian Dollar Trust
1353615,FXF,Invesco CurrencyShares Swiss Franc Trust
1353538,APGT,"Appgate, Inc."
1353611,FXB,Invesco CurrencyShares British Pound Sterling Trust
1353612,FXC,Invesco CurrencyShares Canadian Dollar Trust
1356115,NXDT,NEXPOINT DIVERSIFIED REAL ESTATE TRUST
1356284,GJS,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2"
1357660,GJT,"STRATS(SM) Trust for Allstate Corp Securities, Series 2006-3"
1380106,RPID,"RAPID MICRO BIOSYSTEMS, INC."
1382231,FTMRQ,Fortem Resources Inc.
1382298,ALIN-PA,Altera Infrastructure L.P.
1383149,UDN,INVESCO DB US DOLLAR INDEX BEARISH FUND
1383151,UUP,Invesco DB US Dollar Index Bullish Fund
1386044,FHLD,"Freedom Holdings, Inc."
1392449,GPLB,Green Planet Bio Engineering Co. Ltd.
1388295,WBSI,"WebSafety, Inc."
1387061,LVVP,"Lightstone Value Plus REIT V, Inc."
1391135,LSFP,LFTD PARTNERS INC.
1400118,SGMT,Sagimet Biosciences Inc.
1399306,BRBL,BrewBilt Brewing Co
1400561,BLYFF,BOART LONGYEAR LTD
1396878,UGA,"United States Gasoline Fund, LP"
1403528,OAK-PA,"Oaktree Capital Group, LLC"
1405513,UNL,"United States 12 Month Natural Gas Fund, LP"
1405528,USL,"United States 12 Month Oil Fund, LP"
1407973,SONX,"Sonendo, Inc."
1411059,KBRS,"KBS Real Estate Investment Trust II, Inc."
1409431,THRO,Theron Resource Group
1412095,TROO,"Troops, Inc. /Cayman Islands/"
1413898,DALN,DallasNews Corp
1415952,WLOC,Willow Creek Enterprises Inc.
1426011,TALR,TALON REAL ESTATE HOLDING CORP.
1427437,ETI-P,"ENTERGY TEXAS, INC."
1422142,AADI,"Aadi Bioscience, Inc."
1421204,RBSH,"Rebus Holdings, Inc."
1432133,KLTR,KALTURA INC
1434389,UNSS,"UNIVERSAL SOLAR TECHNOLOGY, INC."
1431959,MMAT,META MATERIALS INC.
1441082,THCC,Healing Co Inc.
1439288,ZWS,Zurn Water Solutions Corp
1438943,MLCT,"MALACHITE INNOVATIONS, INC."
1439567,DNO,"United States Short Oil Fund, LP"
1437710,GROUY,Grafton Group plc
1438558,ABFOF,Abertis Infraestructuras S.A.
1436775,TCYBY,Tietoenator OYJ
1436975,LVPR,"Lightstone Value Plus REIT II, Inc."
1445831,NPFC,Newpoint Financial Corp
1496254,LTAFX,Alternative Strategies Fund
1500861,DNXG,Dongxing International Inc.
1500213,SIFI,"SI Financial Group, Inc."
1499855,GTOR,"GGTOOR, INC."
1499961,MULN,MULLEN AUTOMOTIVE INC.
1499355,QUGB,"Quinton Group, Inc."
1498547,CMRF,"CIM REAL ESTATE FINANCE TRUST, INC."
1498632,DNBBY,DnB NOR ASA
1503658,LVDW,LiquidValue Development Inc.
1502152,GSTC,GlobeStar Therapeutics Corp
1501796,AURA,"Aura Biosciences, Inc."
1504776,WRBY,Warby Parker Inc.
1506042,NSAL,Navios South American Logistics Inc.
1493318,ETOR,eToro Group Ltd.
1491419,LVO,"LiveOne, Inc."
1484074,POGO,"Intuity Medical, Inc."
1482430,KBSR,"KBS Real Estate Investment Trust III, Inc."
1482981,COCO,"Vita Coco Company, Inc."
1483386,GLTR,Aberdeen Standard Precious Metals Basket ETF Trust
1487739,DNIFY,Danieli S.p.A.
1489300,ODZA,Odenza Corp.
1458023,FKST,"Flowerkist Skin Care & Cosmetics, Inc."
1454789,ATXS,"Astria Therapeutics, Inc."
1454938,OB,Outbrain Inc.
1455365,CGTX,COGNITION THERAPEUTICS INC
1453932,URMCY,Unibail-Rodamco SE/ADR
1454263,SZLSF,STAGEZERO LIFE SCIENCES LTD.
1450922,SIVR,Aberdeen Standard Silver ETF Trust
1450923,SGOL,Aberdeen Standard Gold ETF Trust
1451512,UNRV,"Unrivaled Brands, Inc."
1452936,PCOK,"Pacific Oak Strategic Opportunity REIT, Inc."
1452965,UTRS,MINERVA SURGICAL INC
1458891,NE,Noble Corp
1459862,PALL,Aberdeen Standard Palladium ETF Trust
1460235,PPLT,Aberdeen Standard Platinum ETF Trust
1462056,BLZE,"Backblaze, Inc."
1463833,IDW,"IDW MEDIA HOLDINGS, INC."
1476204,PECO,"Phillips Edison & Company, Inc."
1479247,USCI,United States Commodity Index Funds Trust
1477815,SG,"Sweetgreen, Inc."
1469038,AFFG,AFF Holding Group Inc.
1469115,UPOW,UAN Power Corp
1468327,RENT,"Rent the Runway, Inc."
1467631,XCAPX,ACAP Strategic Fund
1472494,BNO,"United States Brent Oil Fund, LP"
1473579,NNMX,NANOMIX Corp
1527096,MIRO,Miromatrix Medical Inc.
1525355,XWMFX,Western Asset Middle Market Income Fund Inc.
1523289,MCFDX,Destra Multi-Alternative Fund
1524190,KANG,"iKang Healthcare Group, Inc."
1522420,BLMT,"BSB Bancorp, Inc."
1522540,MQ,"Marqeta, Inc."
1531177,SGHT,"Sight Sciences, Inc."
1531978,FNA,"Paragon 28, Inc."
1528985,INRE,"Inland Real Estate Income Trust, Inc."
1530256,IRDEY,Iren S.p.A./ADR
1515001,VCMIX,Versus Capital Multi-Manager Real Estate Income Fund LLC
1515251,SIXWF,SIXTH WAVE INNOVATIONS INC.
1509589,CIVI,"CIVITAS RESOURCES, INC."
1556179,RMRI,"Rocky Mountain Industrials, Inc."
1555085,XWAMX,Western Asset Middle Market Debt Fund Inc.
1555192,ELTX,"Elicio Therapeutics, Inc."
1553920,BBMPY,BBMG Corporation/ADR
1554054,AMPO,AMPERICO LTD
1557376,OCEL,"Organicell Regenerative Medicine, Inc."
1558235,CPYA,CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC
1557127,USER,"UserTesting, Inc."
1558536,FSPR,Four Springs Capital Trust
1558569,ISPC,iSpecimen Inc.
1558924,TNT,PEAK FINTECH GROUP INC.
1550453,TRLC,TriLinc Global Impact Fund LLC
1550518,CTBO,Cantabio Pharmaceuticals Inc.
1551047,TIPLX,Bluerock Total Income (plus) Real Estate Fund
1549145,BIOF,"BLUE BIOFUELS, INC."
1552358,CGSI,"CGS INTERNATIONAL, INC."
1533030,CRYM,"Cryomass Technologies, Inc."
1534154,AUID,Ipsidy Inc.
1534155,ARMT,"Ameri Metro, Inc. (formerly Yellowwood)"
1534254,CION,CION Investment Corp
1534043,FUPEY,Fuchs Petrolub SE/ADR
1534120,AVTX,"Avalo Therapeutics, Inc."
1537137,SLI,STANDARD LITHIUM LTD.
1537528,JEMC,"J.E.M. CAPITAL, INC."
1538789,JENGQ,Just Energy Group Inc.
1542022,SMBA,"Samba TV, Inc."
1541165,ONFA,One 4 Art Ltd
1543066,EZRG,EZRaider Co.
1544400,AOIX,American Oil & Gas Inc.
1544522,FRSH,Freshworks Inc.
1543916,FORG,"ForgeRock, Inc."
1544227,TPST,"Tempest Therapeutics, Inc."
1546652,OUNZ,VanEck Merk Gold Trust
1545772,BPYPM,Brookfield Property Partners L.P.
1084048,ZD,"ZIFF DAVIS, INC."
1086313,SFLM,SFLMaven Corp.
1085596,AGGX,"AngioGenex, Inc."
1084551,CRDV,Community Redevelopment Inc.
1109189,BASXQ,"BASIC ENERGY SERVICES, INC."
1111485,RXST,"RxSight, Inc."
1052354,MADL,MAN AHL DIVERSIFIED I LP
1053374,IPAS,IPASS INC
1063489,SGIL,SUNBURST ACQUISITIONS V INC
932352,URGP,"Urigen Pharmaceuticals, Inc."
933972,SCWO,374Water Inc.
930826,SLVYY,SOLVAY S A /ADR/
943034,AATC,AUTOSCOPE TECHNOLOGIES CORP
1006837,VATE,INNOVATE Corp.
1043000,SNDA,"SONIDA SENIOR LIVING, INC."
1014763,AIMD,"Ainos, Inc."
1025561,SBET,SharpLink Gaming Ltd.
1029974,IPGYY,INTERPUMP GROUP SPA /FI
1235912,CVRX,"CVRx, Inc."
1210677,FA,FIRST ADVANTAGE CORP
1191070,BNO,BIONOMICS LIMITED/FI
1171326,EUBG,ENTREPRENEUR UNIVERSE BRIGHT GROUP
1162896,CRKR,"Creek Road Miners, Inc."
1144546,HWTR,"HFactor, Inc."
1128790,QWIKF,QWICK MEDIA INC.
1130889,CNCL,CANCER CAPITAL CORP
1126115,LZGI,"LZG INTERNATIONAL, INC."
1124959,XSIAX,Voya SENIOR INCOME FUND
1117045,TRYF,"Trycera Financial, Inc."
1284454,YBCN,Yong Bai Chao New Retail Corp
1286139,LZ,"LEGALZOOM.COM, INC."
1286405,GJH,STRATS SM TRUST FOR U S CELL CORP SEC SERIES 2004 6
1287098,MXCT,"MAXCYTE, INC."
1284143,JBK,LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6
1283337,KTN,STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A
1283464,KTH,STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III
1283602,COTRP,STRUCTURED PRODUCTS CORTS TRUST FOR JC PENNEY DEBENTURES
1296884,LHTV,"Lightstone Value Plus REIT I, Inc."
1289237,USPB,"U. S. Premium Beef, LLC"
1265572,KONA,KONA GRILL INC
1254699,QVCD,QVC INC
1340909,GJO,"STRATS SM TRUST FOR WAL-MART STORES, INC. SECURITIES, SERIES 2005-4"
1339005,FEMY,FEMASYS INC
1318641,STAB,"Statera Biopharma, Inc."
1311673,YFTD,"Yacht Finders, Inc."
1300734,SISI,"SHINECO, INC."
1302573,OMED,OncoMed Pharmaceuticals Inc
1307748,IVT,InvenTrust Properties Corp.
826020,BRW,Saba Capital Income & Opportunities Fund
835662,AXIN,"AiXin Life International, Inc."
764579,CASM,CAS MEDICAL SYSTEMS INC
899108,PRNDY,PERNOD RICARD S A /FI
926865,CECL,CECIL BANCORP INC
922358,FGPR,FERRELLGAS PARTNERS L P
919864,FNWD,Finward Bancorp
872202,CITY,AVALON CORRECTIONAL SERVICES INC
876883,STGW,Stagwell Inc
895665,CLRD,"Clearday, Inc."
895419,WOLF,"WOLFSPEED, INC."
896494,SNT,SENSTAR TECHNOLOGIES LTD.
896156,ETD,ETHAN ALLEN INTERIORS INC
726516,FEPI,"DIRECT INVESTMENT HOLDINGS GROUP, INC."
727634,ISIGN,iSign Solutions Inc.
737563,SVRH,"SEVIER COUNTY BANCSHARES, INC."
701985,BBWI,"Bath & Body Works, Inc."
710782,SYQH,"Liaoning Shuiyun Qinghe Rice Industry Co., Ltd."
352998,TLGTQ,"Teligent, Inc."
314808,VAL,Valaris Ltd
313151,SADDP,SADDLEBROOK RESORTS INC
310732,BNPZY,BNP PARIBAS
277058,UWN,NEVADA GOLD & CASINOS INC
82811,RRX,REGAL REXNORD CORP
77159,ROCC,Ranger Oil Corp
64463,SLNH,"Soluna Holdings, Inc"
66382,MLKN,"MILLERKNOLL, INC."
70502,NRUC,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/
1883631,FOGO,"Fogo Hospitality, Inc."
1883799,JWAC,Jupiter Wellness Acquisition Corp.
1883814,LGTO,LEGATO MERGER CORP. II
1869198,LTH,"Life Time Group Holdings, Inc."
1880249,PSGI,"Perfect Solutions Group, Inc."
1880319,PRM,"Perimeter Solutions, SA"
1880343,VINE,"FRESH GRAPES, LLC"
1880613,DRCT,"Direct Digital Holdings, Inc."
1880866,VTSCY,Vitesco Technologies Group AG /ADR
1881487,PFHC,ProFrac Holding Corp.
1881551,NUBI,Nubia Brand International Corp.
1881592,NSTS,"NSTS Bancorp, Inc."
1881741,AOGO,Arogo Capital Acquisition Corp.
1882078,ARIZ,Arisz Acquisition Corp.
1879373,ENCP,Energem Corp
1879814,TLGY,TLGY Acquisition Corp
1879851,TMTC,TMT Acquisition Corp.
1880151,LIBY,Liberty Resources Acquisition Corp.
1878057,SGHC,Super Group (SGHC) Ltd
1878482,ICGC,Igniting Consumer Growth Acquisition Co Ltd
1878628,RGG,"Rue Gilt Groupe, Inc."
1878835,VGFC,Very Good Food Co Inc.
1878848,IREN,Iris Energy Ltd
1878897,DOUG,Douglas Elliman Inc.
1879103,CFSB,"CFSB Bancorp, Inc. /MA/"
1879166,CVCBY,CVC Brasil Operadora e Agencia de Viagens S.A./ADR
1879221,UTAA,UTA Acquisition Corp
1879248,ADSE,Ads-Tec Energy Public Ltd Co
1879293,MYSN,"Myson, Inc."
1879297,LGVC,LAMF Global Ventures Corp. I
1875943,VMGA,VMG Consumer Acquisition Corp.
1873441,BCSA,Blockchain Coinvestors Acquisition Corp. I
1874178,RIVN,"Rivian Automotive, Inc. / DE"
1874252,MYNZ,Mainz Biomed B.V.
1874259,JMAC,Maxpro Capital Acquisition Corp.
1876042,CRCL,CIrcle Acquisition Public Ltd Co
1876183,IHS,IHS Holding Ltd
1876336,OLV,"Olive Ventures Holdings, Inc."
1876431,PRE,Prenetics Global Ltd
1876581,IMPP,Imperial Petroleum Inc./Marshall Islands
1877333,THCH,TH International Ltd
1877557,WEL,Integrated Wellness Acquisition Corp
1877625,EOC,EO Charging
1877787,ZGN,Ermenegildo Zegna Holditalia S.p.A.
1873504,NWAC,Namaste World Acquisition Corp
1873529,KLC,"KC Holdco, LLC"
1873722,BBLR,Bubblr Inc.
1873835,IMMX,"Immix Biopharma, Inc."
1873875,IXHL,Incannex Healthcare Ltd
1873885,SUNF,Sunfire Acquisition Corp Ltd
1873923,ONL,Orion Office REIT Inc.
1873951,TYTP,"TypTap Insurance Group, Inc."
1874097,CYN,Cyngn Inc.
1874113,REAI,Renewable Energy Acquisition Corp. /DE/
1874315,SATL,Satellogic Inc.
1874474,ALLG,Athena Pubco B.V.
1874848,MLAN,Milan Laser Inc.
1874875,HOUR,"Hour Loop, Inc"
1874944,VCSA,"Vacasa, Inc."
1874985,RHDM,"Rhodium Enterprises, Inc."
1875091,NRSN,NeuroSense Therapeutics Ltd.
1875444,ARHS,"Arhaus, Inc."
1875558,NVCT,"Nuvectis Pharma, Inc."
1875609,SWVL,Pivotal Holdings Corp
1875655,AEIB,AEI CapForce II Investment Corp
1871321,DRTS,Alpha Tau Medical Ltd.
1871509,PTLO,Portillo's Inc.
1871638,BRKH,BurTech Acquisition Corp.
1871667,HPAC,Henley Park Acquisition Corp.
1871737,ACLHF,ACME Lithium Inc.
1871745,DSAQ,Direct Selling Acquisition Corp.
1870144,MANA,Mana Capital Acquisition Corp.
1870258,MEKA,MELI Kaszek Pioneer Corp
